herbarium_sheet,leaf_index,length_LM,width_LM,perimeter,area
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__21,25.0,22.0,78.18376618407353,341.5
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__22,51.0,30.0,132.56854249492375,994.0
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__23,39.0,28.0,109.254834,694.0
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__24,37.0,27.0,104.08326112068517,676.0
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__25,54.0,41.0,156.95331880577405,1445.5
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__26,35.0,24.0,112.56854249492372,530.0
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__27,22.0,9.0,81.69848480983497,68.5
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__28,24.0,19.0,99.84062043356587,265.5
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__29,19.0,16.0,94.08326112068518,99.0
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__30,17.0,11.0,53.21320343559642,57.5
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__31,55.0,26.0,134.4680374315354,791.5
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__32,34.0,26.0,91.01219330881972,539.5
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__33,58.0,32.0,147.63961030678925,1185.5
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__34,38.0,28.0,109.74011537017756,720.0
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__36,38.0,29.0,105.98275605729684,681.5
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__37,47.0,29.0,128.91168824543135,1013.0
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__38,54.0,32.0,144.22539674441617,1223.0
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__39,49.0,34.0,136.4680374315354,1121.5
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__40,40.0,28.0,114.91168824543136,796.0
solanum_cheesmaniae_1057025417,7dab6db4-ce3f-44bf-a6f3-cda5e48aa110__41,51.0,29.0,134.22539674441612,1027.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__0,149.0,51.0,361.4213562373102,4315.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__1,38.0,20.0,94.42640687,261.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__2,265.0,131.0,751.4945160902305,18763.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__3,55.0,22.0,130.91168824543138,716.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__4,58.0,30.0,150.22539674441617,1144.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__5,138.0,59.0,338.7350647,4982.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__6,154.0,63.0,383.07821048680233,6977.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__7,190.0,87.0,480.6173157302039,10210.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__8,140.0,76.0,467.1025971044427,6272.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__9,138.0,71.0,401.9482681718913,5410.5
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__10,208.0,105.0,626.3574311003821,12622.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__11,253.0,102.0,605.1269837220825,17155.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__12,159.0,91.0,493.6883835420697,9184.5
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__13,88.0,35.0,211.62236636408645,1938.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__14,182.0,99.0,630.6000717875013,11976.5
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__15,163.0,60.0,397.5634918610413,5924.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__16,157.0,70.0,391.8477631085032,6873.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__17,107.0,67.0,282.7350647362948,4707.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__18,160.0,72.0,422.1909088590109,7635.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__19,148.0,59.0,375.3624817342645,5963.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__20,134.0,74.0,355.01933598375706,6666.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__21,76.0,31.0,188.7106781186548,1542.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__22,220.0,98.0,565.9137802864861,12899.5
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__23,225.0,115.0,596.0731598529198,13926.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__24,134.0,66.0,328.9777054234141,6008.5
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__25,239.0,131.0,640.3990617,22211.5
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__26,204.0,92.0,501.2447327281736,12391.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__27,183.0,89.0,454.7594513539352,10266.0
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__28,243.0,128.0,632.8843430349635,21250.5
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__29,231.0,117.0,585.7716446627551,19160.5
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__30,224.0,113.0,600.9432175380091,16332.5
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__31,287.0,111.0,698.4234483,20419.5
cestrum_mariquitense_1056464431,5d19ac00-0b18-45e9-b0aa-f613245f8714__32,232.0,121.0,582.3574311003821,18430.0
solanum_retroflexum_1135485016,00d1151f-ed36-4d85-813d-68d087b8a556__0,152.0,86.0,414.23253941935343,7732.5
solanum_hexandrum_1135482626,4eb6ebca-9136-4ff9-9481-cf1a9e374d45__0,637.0,561.0,2281.245958217439,227902.5
solanum_verticillatum_1135489177,8bb3d36c-3738-4931-bc1f-c2d486f7548c__0,515.0,174.0,1312.0874452027947,57807.0
solanum_verticillatum_1135489177,8bb3d36c-3738-4931-bc1f-c2d486f7548c__1,452.0,151.0,1229.241774135346,45146.5
solanum_verticillatum_1135489177,8bb3d36c-3738-4931-bc1f-c2d486f7548c__2,578.0,196.0,1600.538238691628,66826.0
solanum_verticillatum_1135489177,8bb3d36c-3738-4931-bc1f-c2d486f7548c__3,419.0,144.0,1044.6316010800792,39347.0
solanum_verticillatum_1135489177,8bb3d36c-3738-4931-bc1f-c2d486f7548c__4,412.0,172.0,1059.8864350760186,43384.0
solanum_antisuyo_1056908935,4af1987b-b99e-42a7-9ebd-398062082dc4__0,98.0,73.0,308.2497833620564,4581.0
solanum_antisuyo_1056908935,4af1987b-b99e-42a7-9ebd-398062082dc4__1,252.0,164.0,693.5290039756362,25116.0
solanum_antisuyo_1056908935,4af1987b-b99e-42a7-9ebd-398062082dc4__2,111.0,50.0,284.30865786510174,3971.0
solanum_antisuyo_1056908935,4af1987b-b99e-42a7-9ebd-398062082dc4__3,186.0,115.0,494.65894629054674,12898.5
solanum_antisuyo_1056908935,4af1987b-b99e-42a7-9ebd-398062082dc4__4,137.0,82.0,357.3208511739218,6159.5
solanum_antisuyo_1056908935,4af1987b-b99e-42a7-9ebd-398062082dc4__5,100.0,59.0,274.35028842544443,3987.5
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__0,264.0,91.0,749.6538956566644,15969.5
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__1,97.0,41.0,234.99494936611688,2628.0
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__2,108.0,57.0,275.17871555019065,3176.5
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__3,241.0,100.0,627.2863632885164,15523.5
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__4,69.0,40.0,177.68124086713195,1901.0
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__5,165.0,107.0,465.78888860545794,9864.0
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__6,240.0,88.0,668.2152954766511,11103.0
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__7,201.0,95.0,499.2447327281738,10741.0
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__8,278.0,137.0,684.0386719675147,22987.0
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__9,94.0,42.0,240.95331880577427,3101.5
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__10,125.0,101.0,383.54624791833845,7976.5
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__11,97.0,79.0,287.0365799264598,5147.5
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__12,111.0,55.0,276.93607486307144,3645.0
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__13,256.0,169.0,730.2985565973365,28285.0
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__14,221.0,108.0,616.3990616607248,14874.5
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__15,339.0,154.0,891.1513703,31228.0
solanum_nigricans_1057212066,1b4ba806-4133-4fa1-bb8c-92584fe87fee__16,238.0,128.0,624.2985565973365,20545.0
solanum_tabanoense_1135482537,04f32e12-dd50-4cb8-a12c-fcc7e1d9763a__0,105.0,42.0,257.42135623730996,2526.0
solanum_tabanoense_1135482537,04f32e12-dd50-4cb8-a12c-fcc7e1d9763a__1,24.0,18.0,71.69848480983497,284.5
solanum_tabanoense_1135482537,04f32e12-dd50-4cb8-a12c-fcc7e1d9763a__2,173.0,62.0,430.3158005400392,4797.5
solanum_tabanoense_1135482537,04f32e12-dd50-4cb8-a12c-fcc7e1d9763a__3,128.0,79.0,411.2619766708765,5983.5
solanum_tabanoense_1135482537,04f32e12-dd50-4cb8-a12c-fcc7e1d9763a__4,158.0,67.0,387.2031021678308,6000.5
solanum_tabanoense_1135482537,04f32e12-dd50-4cb8-a12c-fcc7e1d9763a__5,166.0,100.0,451.44574285495025,11548.0
solanum_tabanoense_1135482537,04f32e12-dd50-4cb8-a12c-fcc7e1d9763a__6,173.0,67.0,433.2863632885162,7323.5
solanum_tabanoense_1135482537,04f32e12-dd50-4cb8-a12c-fcc7e1d9763a__7,189.0,97.0,519.3452377915619,12260.5
solanum_tabanoense_1135482537,04f32e12-dd50-4cb8-a12c-fcc7e1d9763a__8,149.0,63.0,366.04877323527984,6145.0
solanum_tabanoense_1135482537,04f32e12-dd50-4cb8-a12c-fcc7e1d9763a__9,148.0,91.0,395.9898987322343,8397.0
solanum_tabanoense_1135482537,04f32e12-dd50-4cb8-a12c-fcc7e1d9763a__10,142.0,57.0,347.3624817342647,5501.0
solanum_tabanoense_1135482537,04f32e12-dd50-4cb8-a12c-fcc7e1d9763a__11,156.0,67.0,387.6467529817266,6692.0
solanum_viarum_1135482682,3cf3f164-7775-4174-9f7b-e7fcb227ce6e__0,270.0,184.0,806.5655839020961,30822.5
solanum_viarum_1135482682,3cf3f164-7775-4174-9f7b-e7fcb227ce6e__1,232.0,124.0,698.7838379715753,17754.0
solanum_viarum_1135482682,3cf3f164-7775-4174-9f7b-e7fcb227ce6e__2,288.0,283.0,1121.4183976444826,53654.5
solanum_viarum_1135482682,3cf3f164-7775-4174-9f7b-e7fcb227ce6e__3,363.0,235.0,1148.2367235014633,44633.5
solanum_hindsianum_1056525350,6b633db1-b2aa-4da0-9500-89c10b81d89d__0,58.0,29.0,162.71067811865484,940.0
solanum_hindsianum_1056525350,6b633db1-b2aa-4da0-9500-89c10b81d89d__1,65.0,24.0,156.46803743153546,841.5
solanum_hindsianum_1056525350,6b633db1-b2aa-4da0-9500-89c10b81d89d__2,130.0,36.0,327.56349186104103,2904.0
solanum_hindsianum_1056525350,6b633db1-b2aa-4da0-9500-89c10b81d89d__3,98.0,48.0,282.3086578651019,3594.0
solanum_hindsianum_1056525350,6b633db1-b2aa-4da0-9500-89c10b81d89d__4,122.0,50.0,333.7056275,2688.0
solanum_hindsianum_1056525350,6b633db1-b2aa-4da0-9500-89c10b81d89d__5,128.0,36.0,318.2325394193534,2375.5
solanum_hindsianum_1056525350,6b633db1-b2aa-4da0-9500-89c10b81d89d__6,145.0,42.0,356.7939392393406,3270.0
solanum_hindsianum_1056525350,6b633db1-b2aa-4da0-9500-89c10b81d89d__7,158.0,56.0,377.4041122946071,5066.5
solanum_hindsianum_1056525350,6b633db1-b2aa-4da0-9500-89c10b81d89d__8,163.0,64.0,391.01933598375695,6902.0
solanum_hindsianum_1056525350,6b633db1-b2aa-4da0-9500-89c10b81d89d__9,118.0,55.0,313.9066376115486,3894.0
solanum_1056337612,1db63b57-279c-42df-aa8d-76a9d569aced__0,42.0,24.0,114.18376618407352,659.5
solanum_1056337612,1db63b57-279c-42df-aa8d-76a9d569aced__1,62.0,35.0,158.36753236814715,1307.0
solanum_1056337612,1db63b57-279c-42df-aa8d-76a9d569aced__2,60.0,31.0,150.1248916810278,1090.5
solanum_1056337612,1db63b57-279c-42df-aa8d-76a9d569aced__3,112.0,48.0,271.4213562373099,3079.0
solanum_1056337612,1db63b57-279c-42df-aa8d-76a9d569aced__4,212.0,96.0,539.3279938488593,11328.0
solanum_nudum_1057533180,1a078cf4-7920-43fc-b323-228c10d3248b__0,163.0,76.0,425.4041122946074,7669.5
solanum_nudum_1057533180,1a078cf4-7920-43fc-b323-228c10d3248b__1,159.0,130.0,480.27416997969647,14088.0
solanum_nudum_1057533180,1a078cf4-7920-43fc-b323-228c10d3248b__2,231.0,160.0,716.1391770309028,28375.5
solanum_nudum_1057533180,1a078cf4-7920-43fc-b323-228c10d3248b__3,166.0,113.0,520.7594513539352,12884.0
solanum_nudum_1057533180,1a078cf4-7920-43fc-b323-228c10d3248b__4,574.0,262.0,1410.6803743153598,91251.0
solanum_nudum_1057533180,1a078cf4-7920-43fc-b323-228c10d3248b__5,127.0,105.0,376.2325394193534,9093.5
solanum_nudum_1057533180,1a078cf4-7920-43fc-b323-228c10d3248b__6,395.0,174.0,973.4183976444822,41729.5
solanum_nudum_1057533180,1a078cf4-7920-43fc-b323-228c10d3248b__7,242.0,137.0,623.2691193458137,19842.0
solanum_nudum_1057533180,1a078cf4-7920-43fc-b323-228c10d3248b__8,190.0,101.0,490.2741699796965,12802.0
solanum_wrightii_1135480080,0dc7a7d2-000c-488e-b73b-f4c485dfdfde__0,1649.0,1239.0,8253.530947340067,1109834.5
solanum_1056834760,1d1d2304-8bff-4266-a9b3-49aeed9cf8bd__0,270.0,104.0,667.0853531617399,17780.5
solanum_1056834760,1d1d2304-8bff-4266-a9b3-49aeed9cf8bd__1,371.0,234.0,1073.5605332682137,65412.5
solanum_1056834760,1d1d2304-8bff-4266-a9b3-49aeed9cf8bd__2,291.0,181.0,809.3940110268421,32513.5
solanum_1056834760,1d1d2304-8bff-4266-a9b3-49aeed9cf8bd__3,299.0,179.0,784.5067093990506,31820.5
solanum_1056834760,1d1d2304-8bff-4266-a9b3-49aeed9cf8bd__4,361.0,253.0,1037.0996385116148,55485.5
solanum_1056834760,1d1d2304-8bff-4266-a9b3-49aeed9cf8bd__5,387.0,291.0,1144.5971131946735,60924.0
solanum_cheesmaniae_1056661741,6c6ade63-365f-42ae-a601-e1cac759a162__0,48.0,45.0,148.61017305526642,1235.5
solanum_cheesmaniae_1056661741,6c6ade63-365f-42ae-a601-e1cac759a162__1,76.0,48.0,216.6518036156093,2462.0
solanum_verticillatum_1057190850,4cbd4164-9861-40ed-b4fb-0c7af68f10c7__0,355.0,132.0,873.7615434,33299.5
solanum_verticillatum_1057190850,4cbd4164-9861-40ed-b4fb-0c7af68f10c7__1,233.0,78.0,542.1736649163081,12405.5
solanum_verticillatum_1057190850,4cbd4164-9861-40ed-b4fb-0c7af68f10c7__2,455.0,146.0,1038.707719525827,42676.5
solanum_verticillatum_1057190850,4cbd4164-9861-40ed-b4fb-0c7af68f10c7__3,586.0,185.0,1427.2560594852214,66840.5
solanum_nigrum_1135483847,7f600053-2972-4a61-979d-10d758ca686f__0,153.0,65.0,402.1320343559654,5553.0
solanum_nigrum_1135483847,7f600053-2972-4a61-979d-10d758ca686f__1,184.0,58.0,451.14422766478526,5921.5
solanum_nigrum_1135483847,7f600053-2972-4a61-979d-10d758ca686f__2,42.0,28.0,113.15432893255064,798.5
solanum_nigrum_1135483847,7f600053-2972-4a61-979d-10d758ca686f__3,200.0,67.0,481.2031022,6002.5
solanum_nigrum_1135483847,7f600053-2972-4a61-979d-10d758ca686f__4,143.0,82.0,412.6761902332494,7571.0
solanum_nigrum_1135483847,7f600053-2972-4a61-979d-10d758ca686f__5,182.0,123.0,491.4284989122474,13574.5
solanum_nigrum_1135483847,7f600053-2972-4a61-979d-10d758ca686f__6,158.0,96.0,431.3036072312193,9579.0
solanum_crispum_1055761458,2b1f6d0f-a768-4411-87a9-c88c14f41b55__0,257.0,163.0,711.2274887854712,31267.5
solanum_crispum_1055761458,2b1f6d0f-a768-4411-87a9-c88c14f41b55__1,356.0,138.0,885.6538956566641,33012.5
solanum_crispum_1055761458,2b1f6d0f-a768-4411-87a9-c88c14f41b55__2,472.0,178.0,1174.8225099390904,52944.0
solanum_crispum_1055761458,2b1f6d0f-a768-4411-87a9-c88c14f41b55__3,514.0,237.0,1293.2245301926437,66564.0
solanum_cheesmaniae_1056108408,2ba65c70-af61-4338-908f-9601de94c5de__0,36.0,20.0,152.2253967444162,288.0
solanum_cheesmaniae_1056108408,2ba65c70-af61-4338-908f-9601de94c5de__1,15.0,14.0,44.62741699796952,122.0
solanum_cheesmaniae_1056108408,2ba65c70-af61-4338-908f-9601de94c5de__2,49.0,27.0,134.46803743153544,612.5
solanum_cheesmaniae_1056108408,2ba65c70-af61-4338-908f-9601de94c5de__3,49.0,21.0,119.5979797464466,630.0
solanum_cheesmaniae_1056108408,2ba65c70-af61-4338-908f-9601de94c5de__4,29.0,17.0,75.69848480983497,302.5
solanum_cheesmaniae_1056108408,2ba65c70-af61-4338-908f-9601de94c5de__5,65.0,28.0,166.12489168102783,987.5
solanum_cheesmaniae_1056108408,2ba65c70-af61-4338-908f-9601de94c5de__7,35.0,20.0,90.76955262170044,453.0
solanum_cheesmaniae_1056108408,2ba65c70-af61-4338-908f-9601de94c5de__8,46.0,22.0,116.08326112068517,643.0
solanum_cheesmaniae_1056108408,2ba65c70-af61-4338-908f-9601de94c5de__9,39.0,22.0,102.56854249492372,455.0
solanum_cheesmaniae_1056108408,2ba65c70-af61-4338-908f-9601de94c5de__10,45.0,28.0,118.8111832,522.5
solanum_cheesmaniae_1056108408,2ba65c70-af61-4338-908f-9601de94c5de__11,71.0,31.0,180.06601717798225,1393.5
solanum_violaceum_1056217297,7fe9559c-0e0f-4862-97f1-637c35747808__0,146.0,125.0,495.4457428549502,7620.0
solanum_violaceum_1056217297,7fe9559c-0e0f-4862-97f1-637c35747808__1,105.0,71.0,306.1076477383252,4530.0
solanum_violaceum_1056217297,7fe9559c-0e0f-4862-97f1-637c35747808__2,142.0,135.0,525.5462479183386,12011.5
solanum_violaceum_1056217297,7fe9559c-0e0f-4862-97f1-637c35747808__3,184.0,133.0,627.0853531617399,10395.5
solanum_violaceum_1056217297,7fe9559c-0e0f-4862-97f1-637c35747808__4,187.0,138.0,625.0437226013972,14111.0
solanum_violaceum_1056217297,7fe9559c-0e0f-4862-97f1-637c35747808__5,159.0,104.0,441.0020920410544,10244.5
solanum_violaceum_1056217297,7fe9559c-0e0f-4862-97f1-637c35747808__6,205.0,170.0,780.7249634685298,17274.0
solanum_violaceum_1056217297,7fe9559c-0e0f-4862-97f1-637c35747808__7,226.0,187.0,934.2051942088858,21221.0
solanum_polytrichum_1055761790,2c63d50e-d8ce-45b6-aa71-0720fad06f3f__0,503.0,321.0,1426.881384442136,103343.0
solanum_polytrichum_1055761790,2c63d50e-d8ce-45b6-aa71-0720fad06f3f__1,441.0,222.0,1179.4011537017798,65169.0
solanum_polytrichum_1055761790,2c63d50e-d8ce-45b6-aa71-0720fad06f3f__2,420.0,236.0,1128.9991334482268,68982.0
solanum_campylacanthum_1057634975,7c517f1f-f752-4466-ae4e-a7d6f16a6fef__0,210.0,88.0,542.2152954766508,12520.0
solanum_campylacanthum_1057634975,7c517f1f-f752-4466-ae4e-a7d6f16a6fef__1,86.0,84.0,280.35028842544455,5495.5
solanum_campylacanthum_1057634975,7c517f1f-f752-4466-ae4e-a7d6f16a6fef__2,405.0,180.0,976.0041840821096,48842.0
solanum_campylacanthum_1057634975,7c517f1f-f752-4466-ae4e-a7d6f16a6fef__3,115.0,68.0,301.6639969244293,5465.5
solanum_campylacanthum_1057634975,7c517f1f-f752-4466-ae4e-a7d6f16a6fef__4,205.0,107.0,525.7300141024127,15127.0
solanum_nudum_1056626977,1b36c1d4-4fd9-4cb8-8add-37f12374084c__0,218.0,100.0,548.6589463,13050.5
solanum_nudum_1056626977,1b36c1d4-4fd9-4cb8-8add-37f12374084c__1,263.0,111.0,718.3401871576796,14685.5
solanum_nudum_1056626977,1b36c1d4-4fd9-4cb8-8add-37f12374084c__2,566.0,218.0,1338.177848998418,72243.5
solanum_nudum_1056626977,1b36c1d4-4fd9-4cb8-8add-37f12374084c__3,155.0,39.0,344.5756851698611,3579.5
solanum_nudum_1056626977,1b36c1d4-4fd9-4cb8-8add-37f12374084c__4,224.0,127.0,576.8843430349634,19324.5
solanum_nudum_1056626977,1b36c1d4-4fd9-4cb8-8add-37f12374084c__5,207.0,102.0,516.1736649163081,13087.5
solanum_nudum_1056626977,1b36c1d4-4fd9-4cb8-8add-37f12374084c__6,362.0,122.0,835.6538957,29145.5
solanum_nudum_1056626977,1b36c1d4-4fd9-4cb8-8add-37f12374084c__7,280.0,133.0,743.9970414071721,22128.5
solanum_nudum_1056626977,1b36c1d4-4fd9-4cb8-8add-37f12374084c__8,540.0,378.0,1958.6286424872517,98571.5
solanum_nudum_1056626977,1b36c1d4-4fd9-4cb8-8add-37f12374084c__9,646.0,279.0,1634.645886429954,87323.0
solanum_arcanum_1056151429,0c788f61-8499-4383-9bb9-7caa5d7b3b19__0,67.0,32.0,167.68124086713198,1428.0
solanum_arcanum_1056151429,0c788f61-8499-4383-9bb9-7caa5d7b3b19__1,43.0,21.0,120.32590180780444,602.5
solanum_arcanum_1056151429,0c788f61-8499-4383-9bb9-7caa5d7b3b19__2,81.0,45.0,208.6518036156092,2344.0
solanum_arcanum_1056151429,0c788f61-8499-4383-9bb9-7caa5d7b3b19__3,61.0,33.0,154.1248916810278,1287.5
solanum_arcanum_1056151429,0c788f61-8499-4383-9bb9-7caa5d7b3b19__4,79.0,40.0,198.16652224137064,2103.0
solanum_arcanum_1056151429,0c788f61-8499-4383-9bb9-7caa5d7b3b19__5,54.0,37.0,146.95331880577396,1412.5
solanum_arcanum_1056151429,0c788f61-8499-4383-9bb9-7caa5d7b3b19__6,101.0,50.0,257.3797256769673,3553.5
solanum_arcanum_1056151429,0c788f61-8499-4383-9bb9-7caa5d7b3b19__7,103.0,58.0,273.4213562,4265.0
solanum_arcanum_1056151429,0c788f61-8499-4383-9bb9-7caa5d7b3b19__8,69.0,49.0,192.8944443027285,2374.5
solanum_schlechtendalianum_1056093151,1c107038-500a-4dd4-b86b-5e907742fea3__0,103.0,67.0,282.69343417595195,4621.5
solanum_schlechtendalianum_1056093151,1c107038-500a-4dd4-b86b-5e907742fea3__1,681.0,360.0,2198.8540392316604,144472.5
solanum_schlechtendalianum_1056093151,1c107038-500a-4dd4-b86b-5e907742fea3__2,571.0,282.0,1446.4966081312857,111828.5
lycianthes_heteroclita_1056252474,8bf70505-401f-4ea9-907d-cd29a3f500f7__0,238.0,139.0,634.1147904132628,20984.5
lycianthes_heteroclita_1056252474,8bf70505-401f-4ea9-907d-cd29a3f500f7__1,191.0,109.0,520.5584412271587,12329.0
lycianthes_heteroclita_1056252474,8bf70505-401f-4ea9-907d-cd29a3f500f7__2,487.0,249.0,1322.229580826526,79891.0
lycianthes_heteroclita_1056252474,8bf70505-401f-4ea9-907d-cd29a3f500f7__3,231.0,114.0,623.5117600329331,17249.5
solanum_wrightii_1135481069,1ec26fcd-3910-4da6-badf-df4a127e6eac__0,562.0,301.0,1926.8124086713256,85524.0
solanum_wrightii_1135481069,1ec26fcd-3910-4da6-badf-df4a127e6eac__1,1046.0,944.0,5590.880876827845,609926.5
solanum_terminale_1135480479,7b406dd0-2a3c-4137-914f-5d73763c0d82__0,125.0,62.0,333.70562748477204,5150.0
solanum_terminale_1135480479,7b406dd0-2a3c-4137-914f-5d73763c0d82__1,189.0,93.0,460.07315985292007,10686.0
solanum_terminale_1135480479,7b406dd0-2a3c-4137-914f-5d73763c0d82__2,147.0,69.0,361.8061325481604,6714.5
solanum_terminale_1135480479,7b406dd0-2a3c-4137-914f-5d73763c0d82__3,248.0,101.0,593.5290039756358,16861.0
solanum_terminale_1135480479,7b406dd0-2a3c-4137-914f-5d73763c0d82__4,249.0,130.0,627.7716446627554,21669.5
solanum_terminale_1135480479,7b406dd0-2a3c-4137-914f-5d73763c0d82__5,291.0,172.0,748.5828278447987,33050.0
solanum_terminale_1135480479,7b406dd0-2a3c-4137-914f-5d73763c0d82__6,303.0,168.0,770.3401871576796,32980.5
solanum_terminale_1135480479,7b406dd0-2a3c-4137-914f-5d73763c0d82__7,279.0,159.0,709.6122650963217,29431.0
solanum_terminale_1135480479,7b406dd0-2a3c-4137-914f-5d73763c0d82__8,315.0,172.0,797.8376618407384,37077.0
lycianthes_biflora_1135487541,1c509911-aaa0-43f1-805f-114912b8a37a__0,125.0,57.0,314.1076477383252,4827.0
